"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"127_1040010022BC3B00_tile_558","127_1040010022BC3B00_tile_558.png","rareplanes_yolo_300_final","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|||||","","50.0%","50.0%","","88.0%","75.0%","","$0.0284","5508","512","512","completed","I can see a satellite image showing what appears to be a military airfield or ramp area. At the bottom of the image, there is one aircraft visible on the tarmac/apron area. The aircraft appears to be a large military transport type based on its size and shape, with a distinctive silhouette suggesting a large fuselage and wide wingspan.  ```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.75     }   ],   ""count"": 1,   ""countConfidence"": 0.88 } ```"
"118_1040010023C25400_tile_1007","118_1040010023C25400_tile_1007.png","rareplanes_yolo_300_final","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|||||;Military Transport/Utility/AWAC|||||","","100.0%","100.0%","","95.0%","90.0%;90.0%","","$0.0256","4122","512","512","completed","```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.9     },     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.9     }   ],   ""count"": 2,   ""countConfidence"": 0.95 } ```"
"83_1040010032B86F00_tile_115","83_1040010032B86F00_tile_115.png","rareplanes_yolo_300_final","4","4;4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|||||","","25.0%","0.0%","","70.0%","72.0%","","$0.0226","12442","512","512","completed","```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.72     }   ],   ""count"": 1,   ""countConfidence"": 0.7 } ```"
"118_104001003370CB00_tile_328","118_104001003370CB00_tile_328.png","rareplanes_yolo_300_final","2","1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility","5","0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","","40.0%","0.0%","","65.0%","90.0%;90.0%;88.0%;65.0%;60.0%","","$0.0490","13549","512","512","completed","I'll analyze the satellite image carefully to identify and classify all aircraft visible.  **Observations:**  1. In the center of the image, there are **3 aircraft** parked on the apron/ramp area. These appear to be small to medium twin-engine aircraft (likely turboprops), white in color, parked in marked parking spots.  2. In the upper-left area, there appear to be **2-3 smaller aircraft** parked near what looks like a terminal or hangar area. These appear to be small general aviation aircraft.  Let me look more carefully: - Upper left: I can see approximately 2 small aircraft parked near buildings - Center: 3 clearly visible twin-engine aircraft (appear to be small regional/utility turboprops)  The three center aircraft appear to be small twin-engine turboprops, consistent with small civil transport/utility class. The aircraft in the upper portion appear to be small general aviation aircraft.  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.9     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.9     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.88     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.65     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.6     }   ],   ""count"": 5,   ""countConfidence"": 0.65 } ```"
"115_10400100067A5900_tile_694","115_10400100067A5900_tile_694.png","rareplanes_yolo_300_final","3","4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","2","3;4","Military Transport/Utility/AWAC;Military Fighter/Interceptor/Attack","Military Transport/Utility/AWAC|||||;Military Fighter/Interceptor/Attack|||||","","66.7%","33.3%","","70.0%","55.0%;60.0%","","$0.0338","7380","512","512","completed","I'll analyze the satellite image carefully for aircraft.  In the upper portion of the image, I can see what appears to be a display area or small airfield/museum setting with aircraft visible on the ground.  I can identify: 1. A larger aircraft with a distinctive shape - appears to be a military transport or similar aircraft displayed statically 2. A smaller aircraft nearby, also appearing to be on static display  These appear to be static display aircraft, possibly at a museum or memorial site given the residential surroundings.  ```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.55     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.6     }   ],   ""count"": 2,   ""countConfidence"": 0.7 } ```"
"72_1040010042C71600_tile_156","72_1040010042C71600_tile_156.png","rareplanes_yolo_300_final","3","0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","","75.0%","75.0%","","50.0%","70.0%;70.0%;60.0%;55.0%","","$0.0436","8691","512","512","completed","I'll analyze this satellite image of what appears to be an airport with a runway threshold (marked ""08"" and ""N"") and taxiway/apron areas.  Let me carefully examine the image for aircraft:  1. In the upper right area, there appears to be a small aircraft on the apron/ramp area. 2. In the bottom right area, I can see what appear to be 2-3 small aircraft parked on the apron areas. 3. There appears to be one aircraft near the center taxiway area.  Looking more carefully at the bottom portion of the image, I can identify approximately 3 small aircraft parked on the ramp/apron areas. These appear to be small general aviation aircraft given the airport size and context (small regional airport with runway 08).  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.7     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.7     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.6     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.55     }   ],   ""count"": 4,   ""countConfidence"": 0.5 } ```"
"96_104001000896F900_tile_971","96_104001000896F900_tile_971.png","rareplanes_yolo_300_final","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","5","0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","","80.0%","80.0%","","55.0%","80.0%;75.0%;70.0%;65.0%;55.0%","","$0.0478","12973","512","512","completed","I'll analyze this satellite image carefully, looking at what appears to be a snow-covered airfield with several aircraft parked.  Let me identify each aircraft visible:  1. **Upper right area**: A yellow/tan colored small aircraft, appears to be a small civil utility plane. 2. **Upper center-left area**: A dark-colored aircraft, appears to be a small civil transport/utility aircraft. 3. **Center-left area**: Another aircraft visible near what appears to be a building/hangar area - small civil type. 4. **Left side**: An aircraft parked near structures, appears to be a small civil aircraft. 5. **Upper area**: Another aircraft partially visible, small civil type.  The setting appears to be a small general aviation airfield covered in snow, with small aircraft parked in various positions. These appear to be light general aviation aircraft typical of small civil transport/utility operations.  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.8     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.75     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.7     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.65     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.55     }   ],   ""count"": 5,   ""countConfidence"": 0.55 } ```"
"127_1040010022BC3B00_tile_560","127_1040010022BC3B00_tile_560.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility|||||","","100.0%","0.0%","","70.0%","65.0%","","$0.0297","6278","512","512","completed","I'll analyze this satellite image carefully for any aircraft.  Looking at the image, I can see what appears to be an urban/industrial area with buildings, parking lots with cars, and roads. In the upper right portion of the image, there appears to be a small aircraft on what looks like a circular pad or small apron area.  The aircraft appears to be a small, likely single or twin-engine aircraft given its size relative to the surrounding structures and vehicles.  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.65     }   ],   ""count"": 1,   ""countConfidence"": 0.7 } ```"
"52_1040010039815D00_tile_555","52_1040010039815D00_tile_555.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","","","","","","0.0%","0.0%","","97.0%","","","$0.0196","35563","512","512","completed","```json {   ""objects"": [],   ""count"": 0,   ""countConfidence"": 0.97 } ```"
"55_1040010049CD5600_tile_186","55_1040010049CD5600_tile_186.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility|||||","","100.0%","0.0%","","90.0%","85.0%","","$0.0281","5246","512","512","completed","I'll analyze the satellite image carefully for any aircraft.  Looking at the image, I can identify one aircraft in the lower-left portion of the image. It appears to be a small white aircraft parked on what looks like a dirt/unpaved area near some buildings. The aircraft appears to be a small civil aircraft based on its size relative to the surrounding structures.  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.85     }   ],   ""count"": 1,   ""countConfidence"": 0.9 } ```"
"66_1040010037570000_tile_84","66_1040010037570000_tile_84.png","rareplanes_yolo_300_final","4","4;4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","","","","","","0.0%","0.0%","","85.0%","","","$0.0196","3573","512","512","completed","```json {   ""objects"": [],   ""count"": 0,   ""countConfidence"": 0.85 } ```"
"67_1040010046D15B00_tile_1659","67_1040010046D15B00_tile_1659.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","2","3;4","Military Transport/Utility/AWAC;Military Fighter/Interceptor/Attack","Military Transport/Utility/AWAC|||||;Military Fighter/Interceptor/Attack|||||","","50.0%","50.0%","","45.0%","55.0%;40.0%","","$0.0391","8366","512","512","completed","I'll analyze this satellite image carefully for any aircraft present.  Looking at the image, I can see what appears to be an airfield or military base area with buildings, storage tanks, parking areas, and tarmac/apron areas.  In the lower-left portion of the image, I can identify what appears to be a large aircraft on the tarmac/apron area. There also appears to be another smaller aircraft or object nearby.  Let me examine more closely:  1. **Lower-left area**: There appears to be a large aircraft (possibly military transport) parked on the apron, visible by its distinctive wing and fuselage shape. 2. **Near the lower-left**: A second, smaller aircraft shape is visible on the tarmac.  The image is quite dark and the contrast is low, making precise identification challenging.  ```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.55     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.4     }   ],   ""count"": 2,   ""countConfidence"": 0.45 } ```"
"10_10400100386D9000_tile_25","10_10400100386D9000_tile_25.png","rareplanes_yolo_300_final","9","0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","10","1;1;1;1;1;1;1;1;0;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Small Civil Transport/Utility;Medium Civil Transport/Utility","Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||","","90.0%","10.0%","","60.0%","70.0%;70.0%;65.0%;70.0%;65.0%;65.0%;60.0%;60.0%;55.0%;55.0%","","$0.0553","8632","512","512","completed","I'll analyze the satellite image carefully, focusing on the aircraft visible along the top-right portion of the image at what appears to be an airport apron/parking area.  Looking at the top-right area, I can see a row of parked aircraft along the terminal/ramp area. Let me count them individually:  I can identify approximately 10 aircraft parked in a line along the apron area. They appear to be commercial/civil transport aircraft of varying sizes, mostly medium to large airliners typical of a commercial airport terminal.  ```json {   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.7     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.7     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.65     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.7     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.65     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.65     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.6     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.6     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.55     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.55     }   ],   ""count"": 10,   ""countConfidence"": 0.6 } ```"
"115_10400100067A5900_tile_693","115_10400100067A5900_tile_693.png","rareplanes_yolo_300_final","4","4;4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","2","4;0","Military Fighter/Interceptor/Attack;Small Civil Transport/Utility","Military Fighter/Interceptor/Attack|||||;Small Civil Transport/Utility|||||","","50.0%","25.0%","","55.0%","88.0%;45.0%","","$0.0388","8367","512","512","completed","I'll analyze this satellite image carefully for aircraft.  Looking at the image, I can see what appears to be a building complex (possibly a museum or community center) with a distinctive shape. On the right side of the building, there is what appears to be a military fighter jet on static display - it has the characteristic swept-wing silhouette of a fighter aircraft.  There also appears to be a smaller aircraft visible near the bottom-left area of the image.  Let me classify what I can identify:  1. **Right side of building**: A dark-colored fighter jet (appears to be a static display aircraft, likely an F-15 or similar military fighter/interceptor based on the twin-tail and swept-wing profile).  2. **Bottom-left area**: What appears to be a small aircraft, possibly a small civil/utility type.  ```json {   ""objects"": [     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.88     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.45     }   ],   ""count"": 2,   ""countConfidence"": 0.55 } ```"
"54_1040010024086400_tile_782","54_1040010024086400_tile_782.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|||||","","100.0%","100.0%","","95.0%","92.0%","","$0.0225","3623","512","512","completed","```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.92     }   ],   ""count"": 1,   ""countConfidence"": 0.95 } ```"
"123_10400100458F0500_tile_125","123_10400100458F0500_tile_125.png","rareplanes_yolo_300_final","38","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","42","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","","90.5%","90.5%","","55.0%","90.0%;90.0%;90.0%;90.0%;90.0%;90.0%;90.0%;90.0%;90.0%;90.0%;90.0%;90.0%;85.0%;90.0%;90.0%;90.0%;85.0%;90.0%;90.0%;85.0%;90.0%;90.0%;85.0%;90.0%;85.0%;90.0%;85.0%;85.0%;90.0%;85.0%;85.0%;85.0%;85.0%;85.0%;80.0%;80.0%;80.0%;80.0%;80.0%;80.0%;75.0%;75.0%","","$0.1174","15330","512","512","completed","I'll systematically scan the image to count and classify all visible aircraft on this apron/parking area.  The image shows a general aviation ramp with numerous small aircraft parked in rows. These appear to be single-engine and light twin-engine general aviation aircraft (Cessnas, Pipers, etc.).  Let me count row by row from top to bottom:  **Top row:** ~6 aircraft **Second row:** ~7 aircraft **Third row:** ~8 aircraft **Fourth row:** ~9 aircraft **Fifth row:** ~7 aircraft **Bottom area:** ~5 aircraft  All aircraft appear to be small, single-engine or light twin-engine general aviation planes typical of a GA ramp - consistent with Small Civil Transport/Utility classification.  ```json {   ""objects"": [     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.9},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.85},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.8},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.8},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.8},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.8},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.8},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.8},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.75},     {""class"": 0, ""className"": ""Small Civil Transport/Utility"", ""confidence"": 0.75}   ],   ""count"": 42,   ""countConfidence"": 0.55 } ```"
"96_10400100096C2500_tile_1129","96_10400100096C2500_tile_1129.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","","","","","","0.0%","0.0%","","92.0%","","","$0.0196","3673","512","512","completed","```json {   ""objects"": [],   ""count"": 0,   ""countConfidence"": 0.92 } ```"
"54_104001003D4C9C00_tile_508","54_104001003D4C9C00_tile_508.png","rareplanes_yolo_300_final","2","1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility","2","1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility","Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||","","100.0%","100.0%","","82.0%","88.0%;85.0%","","$0.0382","8672","512","512","completed","I'll analyze the satellite image carefully to identify and classify all aircraft visible.  Looking at the image, I can see an airport terminal area with jet bridges and parked aircraft.  **Identified Aircraft:**  1. **Bottom-left area**: A medium-sized aircraft parked at a gate with jet bridges connected. It appears to be a narrow-body commercial airliner (like a Boeing 737 or Airbus A320 class).  2. **Just above/adjacent to the first**: Another aircraft parked at a neighboring gate, also appearing to be a narrow-body commercial airliner of similar size.  Both aircraft appear to be medium-sized civil transport aircraft typical of regional/short-to-medium range commercial operations, parked at terminal gates with ground service equipment (red vehicles) visible around them.  ```json {   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.88     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.85     }   ],   ""count"": 2,   ""countConfidence"": 0.82 } ```"
"96_104001003C8C7800_tile_1074","96_104001003C8C7800_tile_1074.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","","","","","","0.0%","0.0%","","85.0%","","","$0.0196","3436","512","512","completed","  ```json {   ""objects"": [],   ""count"": 0,   ""countConfidence"": 0.85 } ```"
"67_1040010046D15B00_tile_1576","67_1040010046D15B00_tile_1576.png","rareplanes_yolo_300_final","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|||||;Military Transport/Utility/AWAC|||||","","100.0%","100.0%","","92.0%","85.0%;85.0%","","$0.0256","3918","512","512","completed","```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.85     },     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.85     }   ],   ""count"": 2,   ""countConfidence"": 0.92 } ```"
"54_10400100061AF700_tile_678","54_10400100061AF700_tile_678.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","3","2;2;2","Large Civil Transport/Utility;Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|||||;Large Civil Transport/Utility|||||;Large Civil Transport/Utility|||||","","66.7%","66.7%","","95.0%","92.0%;93.0%;91.0%","","$0.0279","4471","512","512","completed","```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.92     },     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.93     },     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.91     }   ],   ""count"": 3,   ""countConfidence"": 0.95 } ```"
