"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"91_1040010039040600_tile_157","91_1040010039040600_tile_157.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack|small|46|14.7|engine count not clearly discernible from image; likely twin-engine or obscured by resolution|compact aircraft with swept wings parked on circular display pad","","100.0%","100.0%","","81.0%","63.0%","One aircraft is visible on the circular display area near the upper-right quadrant of the image. No other aircraft are clearly identifiable; the remaining visible objects are buildings and ground vehicles. The aircraft appears compact and non-civil, with a fighter-like planform rather than a transport aircraft, so class 4 is the best fit, though confidence is moderate due to image resolution and display angle.","$0.0038","5830","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.63,""estimated_longest_dimension_px"":46,""estimated_length_m"":14.7,""engine_count_observation"":""engine count not clearly discernible from image; likely twin-engine or obscured by resolution"",""wing_shape_observation"":""compact aircraft with swept wings parked on circular display pad"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":279,""y_center"":125,""width"":46,""height"":41}}],""count"":1,""countConfidence"":0.81,""decision_rationale"":""One aircraft is visible on the circular display area near the upper-right quadrant of the image. No other aircraft are clearly identifiable; the remaining visible objects are buildings and ground vehicles. The aircraft appears compact and non-civil, with a fighter-like planform rather than a transport aircraft, so class 4 is the best fit, though confidence is moderate due to image resolution and display angle."",""points"":[{""class_id"":4,""x"":279,""y"":125,""confidence"":0.63}]}"
"115_104001004B8E2D00_tile_986","115_104001004B8E2D00_tile_986.png","rareplanes_yolo_300_final","2","4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","","","","","","0.0%","0.0%","","98.0%","","The image shows roads, trees, houses, and grassy areas. I do not observe any aircraft-shaped objects on the ground or in visible parking/apron areas. Bright elongated roadside markings and vehicles are not consistent with airplane planforms. Therefore, no aircraft are detected.","$0.0023","3002","512","512","completed","{""objects"":[],""count"":0,""countConfidence"":0.98,""decision_rationale"":""The image shows roads, trees, houses, and grassy areas. I do not observe any aircraft-shaped objects on the ground or in visible parking/apron areas. Bright elongated roadside markings and vehicles are not consistent with airplane planforms. Therefore, no aircraft are detected."",""points"":[]}"
"82_10400100435D3500_tile_1190","82_10400100435D3500_tile_1190.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|225|63|Four engines visible/strongly suggested under the wings|Low-mounted swept wings with wide-body transport layout","","100.0%","100.0%","","98.0%","96.0%","The image shows a single large fixed-wing aircraft parked on an apron at the left side of the scene. Its very large fuselage, swept wings, and apparent four-engine wide-body configuration are consistent with a large civil transport aircraft rather than a military platform or smaller regional aircraft. No other aircraft are visible elsewhere in the image.","$0.0036","4513","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.96,""estimated_longest_dimension_px"":225,""estimated_length_m"":63,""engine_count_observation"":""Four engines visible/strongly suggested under the wings"",""wing_shape_observation"":""Low-mounted swept wings with wide-body transport layout"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":79,""y_center"":128,""width"":158,""height"":225}}],""count"":1,""countConfidence"":0.98,""decision_rationale"":""The image shows a single large fixed-wing aircraft parked on an apron at the left side of the scene. Its very large fuselage, swept wings, and apparent four-engine wide-body configuration are consistent with a large civil transport aircraft rather than a military platform or smaller regional aircraft. No other aircraft are visible elsewhere in the image."",""points"":[{""class_id"":2,""x"":79,""y"":128,""confidence"":0.96}]}"
"1_104005000FDC8D00_tile_38","1_104005000FDC8D00_tile_38.png","rareplanes_yolo_300_final","11","4;4;4;4;4;4;4;4;4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","12","3;3;3;4;4;4;4;4;4;4;4;4;4","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","Military Transport/Utility/AWAC|large|43|32|likely 4 engines visible as large transport silhouettes|swept/high-mounted transport-like wings;Military Transport/Utility/AWAC|large|45|34|likely 4 engines visible as large transport silhouettes|swept/high-mounted transport-like wings;Military Transport/Utility/AWAC|large|42|31|likely 4 engines visible as large transport silhouettes|swept/high-mounted transport-like wings;Military Fighter/Interceptor/Attack|small|26|18|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|27|18|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|27|18|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|27|18|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|26|17|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|26|17|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|27|18|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|27|18|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|26|17|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette;Military Fighter/Interceptor/Attack|small|26|17|single/twin-engine not clearly resolvable|compact swept-wing fighter silhouette","","91.7%","76.9%","","82.0%","77.0%;80.0%;76.0%;74.0%;72.0%;73.0%;72.0%;70.0%;71.0%;73.0%;72.0%;71.0%;70.0%","The image shows a military aircraft parking area. I identify three large transport-type aircraft grouped in the left-center, based on their much larger fuselage and broad wing planform. Along the upper-left taxiway/apron edge there is a row of approximately nine smaller compact jet aircraft with fighter-like silhouettes. Total visible aircraft count is therefore 12. Confidence is moderate because the image is low resolution and some upper-row aircraft are tightly packed and partially blended.","$0.0166","18099","512","512","completed","{""objects"":[{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.77,""estimated_longest_dimension_px"":43,""estimated_length_m"":32,""engine_count_observation"":""likely 4 engines visible as large transport silhouettes"",""wing_shape_observation"":""swept/high-mounted transport-like wings"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":92,""y_center"":147,""width"":41,""height"":26}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.8,""estimated_longest_dimension_px"":45,""estimated_length_m"":34,""engine_count_observation"":""likely 4 engines visible as large transport silhouettes"",""wing_shape_observation"":""swept/high-mounted transport-like wings"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":126,""y_center"":148,""width"":43,""height"":28}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.76,""estimated_longest_dimension_px"":42,""estimated_length_m"":31,""engine_count_observation"":""likely 4 engines visible as large transport silhouettes"",""wing_shape_observation"":""swept/high-mounted transport-like wings"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":160,""y_center"":149,""width"":40,""height"":27}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.74,""estimated_longest_dimension_px"":26,""estimated_length_m"":18,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":33,""y_center"":61,""width"":22,""height"":18}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.72,""estimated_longest_dimension_px"":27,""estimated_length_m"":18,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":50,""y_center"":58,""width"":23,""height"":18}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.73,""estimated_longest_dimension_px"":27,""estimated_length_m"":18,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":67,""y_center"":55,""width"":24,""height"":18}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.72,""estimated_longest_dimension_px"":27,""estimated_length_m"":18,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":84,""y_center"":53,""width"":24,""height"":18}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.7,""estimated_longest_dimension_px"":26,""estimated_length_m"":17,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":101,""y_center"":51,""width"":23,""height"":17}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.71,""estimated_longest_dimension_px"":26,""estimated_length_m"":17,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":118,""y_center"":49,""width"":23,""height"":17}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.73,""estimated_longest_dimension_px"":27,""estimated_length_m"":18,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":136,""y_center"":47,""width"":24,""height"":18}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.72,""estimated_longest_dimension_px"":27,""estimated_length_m"":18,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":153,""y_center"":45,""width"":24,""height"":18}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.71,""estimated_longest_dimension_px"":26,""estimated_length_m"":17,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":170,""y_center"":43,""width"":23,""height"":17}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.7,""estimated_longest_dimension_px"":26,""estimated_length_m"":17,""engine_count_observation"":""single/twin-engine not clearly resolvable"",""wing_shape_observation"":""compact swept-wing fighter silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":187,""y_center"":42,""width"":23,""height"":17}}],""count"":12,""countConfidence"":0.82,""decision_rationale"":""The image shows a military aircraft parking area. I identify three large transport-type aircraft grouped in the left-center, based on their much larger fuselage and broad wing planform. Along the upper-left taxiway/apron edge there is a row of approximately nine smaller compact jet aircraft with fighter-like silhouettes. Total visible aircraft count is therefore 12. Confidence is moderate because the image is low resolution and some upper-row aircraft are tightly packed and partially blended."",""points"":[{""class_id"":3,""x"":92,""y"":147,""confidence"":0.77},{""class_id"":3,""x"":126,""y"":148,""confidence"":0.8},{""class_id"":3,""x"":160,""y"":149,""confidence"":0.76},{""class_id"":4,""x"":33,""y"":61,""confidence"":0.74},{""class_id"":4,""x"":50,""y"":58,""confidence"":0.72},{""class_id"":4,""x"":67,""y"":55,""confidence"":0.73},{""class_id"":4,""x"":84,""y"":53,""confidence"":0.72},{""class_id"":4,""x"":101,""y"":51,""confidence"":0.7},{""class_id"":4,""x"":118,""y"":49,""confidence"":0.71},{""class_id"":4,""x"":136,""y"":47,""confidence"":0.73},{""class_id"":4,""x"":153,""y"":45,""confidence"":0.72},{""class_id"":4,""x"":170,""y"":43,""confidence"":0.71},{""class_id"":4,""x"":187,""y"":42,""confidence"":0.7}]}"
"113_1040010006ABC200_tile_47","113_1040010006ABC200_tile_47.png","rareplanes_yolo_300_final","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","4","1;1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|28|14|engine details unclear; likely twin-engine light/medium prop aircraft|straight wing, compact general aviation transport profile;Medium Civil Transport/Utility|medium|28|14|engine details unclear; likely twin-engine light/medium prop aircraft|straight wing, compact general aviation transport profile;Medium Civil Transport/Utility|medium|31|15.5|engine details unclear; appears small twin-engine prop|straight wing with conventional tail;Medium Civil Transport/Utility|medium|27|13.5|engine details unclear; appears small twin-engine prop|straight wing, compact planform","","100.0%","0.0%","","94.0%","76.0%;76.0%;70.0%;68.0%","Four aircraft are visible on the apron/grass strip area to the left of the central building. All appear to be small-to-medium civilian general aviation transports rather than military aircraft. Due to the ontology mapping provided, these compact prop aircraft fit best under Medium Civil Transport/Utility rather than military or large transport classes. No additional aircraft are visible on the roads, parking lots, or roofs.","$0.0070","9152","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.76,""estimated_longest_dimension_px"":28,""estimated_length_m"":14.0,""engine_count_observation"":""engine details unclear; likely twin-engine light/medium prop aircraft"",""wing_shape_observation"":""straight wing, compact general aviation transport profile"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":117,""y_center"":102,""width"":30,""height"":16}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.76,""estimated_longest_dimension_px"":28,""estimated_length_m"":14.0,""engine_count_observation"":""engine details unclear; likely twin-engine light/medium prop aircraft"",""wing_shape_observation"":""straight wing, compact general aviation transport profile"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":117,""y_center"":158,""width"":30,""height"":16}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.7,""estimated_longest_dimension_px"":31,""estimated_length_m"":15.5,""engine_count_observation"":""engine details unclear; appears small twin-engine prop"",""wing_shape_observation"":""straight wing with conventional tail"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":118,""y_center"":243,""width"":31,""height"":18}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.68,""estimated_longest_dimension_px"":27,""estimated_length_m"":13.5,""engine_count_observation"":""engine details unclear; appears small twin-engine prop"",""wing_shape_observation"":""straight wing, compact planform"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":87,""y_center"":288,""width"":27,""height"":17}}],""count"":4,""countConfidence"":0.94,""decision_rationale"":""Four aircraft are visible on the apron/grass strip area to the left of the central building. All appear to be small-to-medium civilian general aviation transports rather than military aircraft. Due to the ontology mapping provided, these compact prop aircraft fit best under Medium Civil Transport/Utility rather than military or large transport classes. No additional aircraft are visible on the roads, parking lots, or roofs."",""points"":[{""class_id"":1,""x"":117,""y"":102,""confidence"":0.76},{""class_id"":1,""x"":117,""y"":158,""confidence"":0.76},{""class_id"":1,""x"":118,""y"":243,""confidence"":0.7},{""class_id"":1,""x"":87,""y"":288,""confidence"":0.68}]}"
"52_1040010019854C00_tile_613","52_1040010019854C00_tile_613.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|medium-large|72|32|Twin-engine appearance consistent with a medium military transport/utility jet|Swept wings with conventional tail; not a fighter-sized planform","","100.0%","0.0%","","93.0%","79.0%","One clearly visible aircraft is present near the left edge of the image. The aircraft appears substantially larger than a fighter and lacks obvious civil airliner context/markings. Its proportions and planform are more consistent with a military transport/utility aircraft than with a civil transport or fighter. Exact subtype is uncertain due to image resolution and partial edge placement, so confidence is moderate rather than high.","$0.0038","5706","512","512","completed","{""objects"":[{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.79,""estimated_longest_dimension_px"":72,""estimated_length_m"":32,""engine_count_observation"":""Twin-engine appearance consistent with a medium military transport/utility jet"",""wing_shape_observation"":""Swept wings with conventional tail; not a fighter-sized planform"",""transport_size_bucket"":""medium-large"",""bbox"":{""x_center"":26,""y_center"":220,""width"":52,""height"":72}}],""count"":1,""countConfidence"":0.93,""decision_rationale"":""One clearly visible aircraft is present near the left edge of the image. The aircraft appears substantially larger than a fighter and lacks obvious civil airliner context/markings. Its proportions and planform are more consistent with a military transport/utility aircraft than with a civil transport or fighter. Exact subtype is uncertain due to image resolution and partial edge placement, so confidence is moderate rather than high."",""points"":[{""class_id"":3,""x"":26,""y"":220,""confidence"":0.79}]}"
"69_104005000CDBE200_tile_3737","69_104005000CDBE200_tile_3737.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|large|328|63|Likely twin-engine underwing transport jet|Swept low wing with conventional widebody airliner planform;Large Civil Transport/Utility|large|321|61|Likely twin-engine underwing transport jet|Swept low wing with conventional widebody/narrow-long airliner planform","","100.0%","100.0%","","96.0%","89.0%;86.0%","Two large parked commercial jetliners are visible at terminal gates. Both have long fuselages, swept low wings, and civilian airport context with jet bridges and ground service equipment. No clear military indicators are present. Based on apparent size and airport gate context, both are best matched to the ontology's Large Civil Transport/Utility class.","$0.0047","5384","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.89,""estimated_longest_dimension_px"":328,""estimated_length_m"":63,""engine_count_observation"":""Likely twin-engine underwing transport jet"",""wing_shape_observation"":""Swept low wing with conventional widebody airliner planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":462,""y_center"":420,""width"":445,""height"":235}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.86,""estimated_longest_dimension_px"":321,""estimated_length_m"":61,""engine_count_observation"":""Likely twin-engine underwing transport jet"",""wing_shape_observation"":""Swept low wing with conventional widebody/narrow-long airliner planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":428,""y_center"":736,""width"":448,""height"":224}}],""count"":2,""countConfidence"":0.96,""decision_rationale"":""Two large parked commercial jetliners are visible at terminal gates. Both have long fuselages, swept low wings, and civilian airport context with jet bridges and ground service equipment. No clear military indicators are present. Based on apparent size and airport gate context, both are best matched to the ontology's Large Civil Transport/Utility class."",""points"":[{""class_id"":2,""x"":462,""y"":420,""confidence"":0.89},{""class_id"":2,""x"":428,""y"":736,""confidence"":0.86}]}"
"81_1040010036B67400_tile_160","81_1040010036B67400_tile_160.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack|small|35|14|Engine count not clearly discernible; likely twin-engine or unclear due to resolution|Compact fuselage with straight-to-slightly-swept wings and distinct tail surfaces","","100.0%","0.0%","","88.0%","55.0%","One clearly visible aircraft is present near the upper-center/right portion of the image on a snowy apron. Its compact size and non-transport silhouette do not match civil transport categories. The shape is more consistent with a small military jet/tactical aircraft than a transport or AWAC platform. Due to image resolution and snow contrast, classification confidence is moderate rather than high.","$0.0038","7112","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.55,""estimated_longest_dimension_px"":35,""estimated_length_m"":14,""engine_count_observation"":""Engine count not clearly discernible; likely twin-engine or unclear due to resolution"",""wing_shape_observation"":""Compact fuselage with straight-to-slightly-swept wings and distinct tail surfaces"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":304,""y_center"":101,""width"":38,""height"":36}}],""count"":1,""countConfidence"":0.88,""decision_rationale"":""One clearly visible aircraft is present near the upper-center/right portion of the image on a snowy apron. Its compact size and non-transport silhouette do not match civil transport categories. The shape is more consistent with a small military jet/tactical aircraft than a transport or AWAC platform. Due to image resolution and snow contrast, classification confidence is moderate rather than high."",""points"":[{""class_id"":4,""x"":304,""y"":101,""confidence"":0.55}]}"
"118_1040010023C25400_tile_1040","118_1040010023C25400_tile_1040.png","rareplanes_yolo_300_final","5","3;3;3;3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","5","3;3;3;3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|large|155|47|4 engines visible, two under each wing|Swept wings with conventional large transport fuselage;Military Transport/Utility/AWAC|large|148|45|4 engines visible, two under each wing|Swept wings with conventional large transport fuselage;Military Transport/Utility/AWAC|large|143|44|4 engines visible, two under each wing|Swept wings with conventional large transport fuselage;Military Transport/Utility/AWAC|large|146|45|4 engines visible, two under each wing|Swept wings with conventional large transport fuselage;Military Transport/Utility/AWAC|large|113|35|Aircraft partially visible; multiple engines and transport-form silhouette apparent|Swept transport-style wings, partial view","","100.0%","100.0%","","98.0%","97.0%;96.0%;96.0%;96.0%;91.0%","Five aircraft are visible on the apron. All have large fuselages, swept wings, and apparent four-engine military transport silhouettes consistent with military transport/utility aircraft rather than civil transports or fighters. One aircraft at the bottom-left is partially cropped, reducing classification confidence slightly, but it is still countable as a distinct aircraft.","$0.0080","8779","512","512","completed","{""objects"":[{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.97,""estimated_longest_dimension_px"":155,""estimated_length_m"":47,""engine_count_observation"":""4 engines visible, two under each wing"",""wing_shape_observation"":""Swept wings with conventional large transport fuselage"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":59,""y_center"":94,""width"":118,""height"":188}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.96,""estimated_longest_dimension_px"":148,""estimated_length_m"":45,""engine_count_observation"":""4 engines visible, two under each wing"",""wing_shape_observation"":""Swept wings with conventional large transport fuselage"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":452,""y_center"":129,""width"":122,""height"":185}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.96,""estimated_longest_dimension_px"":143,""estimated_length_m"":44,""engine_count_observation"":""4 engines visible, two under each wing"",""wing_shape_observation"":""Swept wings with conventional large transport fuselage"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":39,""y_center"":295,""width"":78,""height"":177}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.96,""estimated_longest_dimension_px"":146,""estimated_length_m"":45,""engine_count_observation"":""4 engines visible, two under each wing"",""wing_shape_observation"":""Swept wings with conventional large transport fuselage"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":438,""y_center"":359,""width"":123,""height"":184}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.91,""estimated_longest_dimension_px"":113,""estimated_length_m"":35,""engine_count_observation"":""Aircraft partially visible; multiple engines and transport-form silhouette apparent"",""wing_shape_observation"":""Swept transport-style wings, partial view"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":22,""y_center"":501,""width"":44,""height"":91}}],""count"":5,""countConfidence"":0.98,""decision_rationale"":""Five aircraft are visible on the apron. All have large fuselages, swept wings, and apparent four-engine military transport silhouettes consistent with military transport/utility aircraft rather than civil transports or fighters. One aircraft at the bottom-left is partially cropped, reducing classification confidence slightly, but it is still countable as a distinct aircraft."",""points"":[{""class_id"":3,""x"":59,""y"":94,""confidence"":0.97},{""class_id"":3,""x"":452,""y"":129,""confidence"":0.96},{""class_id"":3,""x"":39,""y"":295,""confidence"":0.96},{""class_id"":3,""x"":438,""y"":359,""confidence"":0.96},{""class_id"":3,""x"":22,""y"":501,""confidence"":0.91}]}"
"54_10400100061AF700_tile_728","54_10400100061AF700_tile_728.png","rareplanes_yolo_300_final","3","2;2;2","Large Civil Transport/Utility;Large Civil Transport/Utility;Large Civil Transport/Utility","3","0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|small/medium civil narrow-body|86|38|2 underwing engines visible|swept low wing, narrow-body airliner silhouette;Small Civil Transport/Utility|small/medium civil narrow-body|74|33|2 underwing engines partially visible|swept low wing, narrow-body airliner silhouette;Small Civil Transport/Utility|small aircraft or partial civil transport, uncertain|29|13|engine detail unclear due to edge truncation|partial wing/body visible at image edge","","100.0%","0.0%","","71.0%","78.0%;76.0%;61.0%","Three aircraft are visible, all along the bottom edge and partially truncated by the image boundary. Two are clearly parked civil jetliners with fuselage and wing/engine geometry consistent with narrow-body commercial transports; given the ontology, these best fit class 0. A third aircraft is only partially visible at the bottom-right edge, so classification is lower confidence but still appears aircraft-like. No clear military features are evident.","$0.0060","7999","512","512","completed","{""objects"":[{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.78,""estimated_longest_dimension_px"":86,""estimated_length_m"":38,""engine_count_observation"":""2 underwing engines visible"",""wing_shape_observation"":""swept low wing, narrow-body airliner silhouette"",""transport_size_bucket"":""small/medium civil narrow-body"",""bbox"":{""x_center"":284,""y_center"":503,""width"":136,""height"":66}},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.76,""estimated_longest_dimension_px"":74,""estimated_length_m"":33,""engine_count_observation"":""2 underwing engines partially visible"",""wing_shape_observation"":""swept low wing, narrow-body airliner silhouette"",""transport_size_bucket"":""small/medium civil narrow-body"",""bbox"":{""x_center"":98,""y_center"":506,""width"":118,""height"":60}},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.61,""estimated_longest_dimension_px"":29,""estimated_length_m"":13,""engine_count_observation"":""engine detail unclear due to edge truncation"",""wing_shape_observation"":""partial wing/body visible at image edge"",""transport_size_bucket"":""small aircraft or partial civil transport, uncertain"",""bbox"":{""x_center"":499,""y_center"":504,""width"":26,""height"":40}}],""count"":3,""countConfidence"":0.71,""decision_rationale"":""Three aircraft are visible, all along the bottom edge and partially truncated by the image boundary. Two are clearly parked civil jetliners with fuselage and wing/engine geometry consistent with narrow-body commercial transports; given the ontology, these best fit class 0. A third aircraft is only partially visible at the bottom-right edge, so classification is lower confidence but still appears aircraft-like. No clear military features are evident."",""points"":[{""class_id"":0,""x"":284,""y"":503,""confidence"":0.78},{""class_id"":0,""x"":98,""y"":506,""confidence"":0.76},{""class_id"":0,""x"":499,""y"":504,""confidence"":0.61}]}"
