"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"1_104005000FDC8D00_tile_14","1_104005000FDC8D00_tile_14.png","rareplanes_yolo_300_final","5","4;4;4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","6","4;4;4;1;1;2","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Large Civil Transport/Utility","Military Fighter/Interceptor/Attack|small|37|11.1||compact swept-wing tactical jet silhouette;Military Fighter/Interceptor/Attack|small|35|10.5||compact swept-wing tactical jet silhouette;Military Fighter/Interceptor/Attack|small|33|9.9||compact swept-wing tactical jet silhouette;Medium Civil Transport/Utility|medium-like clipped|44|13.2||conventional swept-wing transport/jet planform;Medium Civil Transport/Utility|medium-like clipped|42|12.6||conventional swept-wing transport/jet planform;Large Civil Transport/Utility|large-like clipped|63|18.9||large multi-engine transport silhouette, heavily clipped","4|0.8690|0.1020|0.0900|0.0730|0.8600;4|0.9250|0.1030|0.0870|0.0740|0.8400;4|0.9720|0.0980|0.0560|0.0710|0.8300;1|0.8750|0.2290|0.0850|0.0860|0.8200;1|0.9430|0.2290|0.0920|0.0900|0.7900;2|0.9480|0.8530|0.1040|0.1120|0.6800","83.3%","50.0%","0.0%","80.0%","86.0%;84.0%;83.0%;82.0%;79.0%;68.0%","The final chip shows six aircraft concentrated along the right edge: three compact swept-wing jets at the upper-right consistent with military fighters, two larger white swept-wing transport/airliner-type aircraft at mid-right best fit as medium civil jets despite edge clipping, and one heavily clipped but visibly larger multi-engine transport at the lower-right that is most consistent with a large civil transport. Main uncertainty comes from severe right-edge truncation and small apparent size, so the most likely alternatives are reclassifying the two mid-right aircraft as small civil or military support types and the lower-right aircraft as medium rather than large.","$0.0145","9646","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.86,""estimated_longest_dimension_px"":37,""estimated_length_m"":11.1,""wing_shape_observation"":""compact swept-wing tactical jet silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.869,""y_center"":0.102,""width"":0.090,""height"":0.073}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.84,""estimated_longest_dimension_px"":35,""estimated_length_m"":10.5,""wing_shape_observation"":""compact swept-wing tactical jet silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.925,""y_center"":0.103,""width"":0.087,""height"":0.074}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.83,""estimated_longest_dimension_px"":33,""estimated_length_m"":9.9,""wing_shape_observation"":""compact swept-wing tactical jet silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.972,""y_center"":0.098,""width"":0.056,""height"":0.071}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.82,""estimated_longest_dimension_px"":44,""estimated_length_m"":13.2,""wing_shape_observation"":""conventional swept-wing transport/jet planform"",""transport_size_bucket"":""medium-like clipped"",""bbox"":{""x_center"":0.875,""y_center"":0.229,""width"":0.085,""height"":0.086}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.79,""estimated_longest_dimension_px"":42,""estimated_length_m"":12.6,""wing_shape_observation"":""conventional swept-wing transport/jet planform"",""transport_size_bucket"":""medium-like clipped"",""bbox"":{""x_center"":0.943,""y_center"":0.229,""width"":0.092,""height"":0.090}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.68,""estimated_longest_dimension_px"":63,""estimated_length_m"":18.9,""wing_shape_observation"":""large multi-engine transport silhouette, heavily clipped"",""transport_size_bucket"":""large-like clipped"",""bbox"":{""x_center"":0.948,""y_center"":0.853,""width"":0.104,""height"":0.112}}],""count"":6,""countConfidence"":0.8,""decision_rationale"":""The final chip shows six aircraft concentrated along the right edge: three compact swept-wing jets at the upper-right consistent with military fighters, two larger white swept-wing transport/airliner-type aircraft at mid-right best fit as medium civil jets despite edge clipping, and one heavily clipped but visibly larger multi-engine transport at the lower-right that is most consistent with a large civil transport. Main uncertainty comes from severe right-edge truncation and small apparent size, so the most likely alternatives are reclassifying the two mid-right aircraft as small civil or military support types and the lower-right aircraft as medium rather than large.""}"
"77_104001004299B200_tile_626","77_104001004299B200_tile_626.png","rareplanes_yolo_300_final","3","1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","3","2;2;2","Large Civil Transport/Utility;Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|large|170|51|twin-engine underwing jet|swept low wing wide-body/narrow-body transport planform;Large Civil Transport/Utility|large|182|55|twin-engine underwing jet|swept low wing wide-body/narrow-body transport planform;Large Civil Transport/Utility|large|156|47|twin-engine underwing jet|swept low wing transport planform","2|0.4370|0.3550|0.4080|0.2520|0.9700;2|0.4060|0.6510|0.4280|0.2560|0.9700;2|0.3840|0.9230|0.3950|0.1540|0.9100","100.0%","0.0%","0.0%","98.0%","97.0%;97.0%;91.0%","The final chip shows three parked civil transport jets at terminal gates, each with clear fuselage, swept low wings, conventional tail, and twin underwing-engine morphology; the top and middle aircraft are fully visible and large enough to support Large Civil classification, while the bottom aircraft is partially clipped but retains the same substantial airliner geometry, so its visible size is treated as a lower bound rather than down-classed. Main uncertainty is whether these could be upper-end medium narrow-bodies instead of large transports, especially for the clipped bottom jet, but the fuselage bulk and overall proportions favor Large Civil. Confidence is high because aircraft are distinct and uncrowded, with only minor clipping on the lowest airframe.","$0.0125","9798","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.97,""estimated_longest_dimension_px"":170,""estimated_length_m"":51,""engine_count_observation"":""twin-engine underwing jet"",""wing_shape_observation"":""swept low wing wide-body/narrow-body transport planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.437,""y_center"":0.355,""width"":0.408,""height"":0.252}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.97,""estimated_longest_dimension_px"":182,""estimated_length_m"":55,""engine_count_observation"":""twin-engine underwing jet"",""wing_shape_observation"":""swept low wing wide-body/narrow-body transport planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.406,""y_center"":0.651,""width"":0.428,""height"":0.256}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.91,""estimated_longest_dimension_px"":156,""estimated_length_m"":47,""engine_count_observation"":""twin-engine underwing jet"",""wing_shape_observation"":""swept low wing transport planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.384,""y_center"":0.923,""width"":0.395,""height"":0.154}}],""count"":3,""countConfidence"":0.98,""decision_rationale"":""The final chip shows three parked civil transport jets at terminal gates, each with clear fuselage, swept low wings, conventional tail, and twin underwing-engine morphology; the top and middle aircraft are fully visible and large enough to support Large Civil classification, while the bottom aircraft is partially clipped but retains the same substantial airliner geometry, so its visible size is treated as a lower bound rather than down-classed. Main uncertainty is whether these could be upper-end medium narrow-bodies instead of large transports, especially for the clipped bottom jet, but the fuselage bulk and overall proportions favor Large Civil. Confidence is high because aircraft are distinct and uncrowded, with only minor clipping on the lowest airframe.""}"
"118_104001000A341F00_tile_307","118_104001000A341F00_tile_307.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|164|49.2|twin-engine underwing jet visible on remaining airframe|low swept wings with broad transport fuselage; partial wide-body/large transport proportions","2|0.1060|0.1080|0.2140|0.2160|0.9600","100.0%","100.0%","100.0%","98.0%","96.0%","The final chip contains one aircraft, a single large civil jet cropped at the upper-left edge. The visible fuselage bulk, swept low wings, large tail surfaces, and underwing engine placement support a Large Civil Transport/Utility classification despite clipping, with the observed size acting as a lower bound because part of the airframe is خارج the image. Main uncertainty comes from the heavy edge cut, and the most likely alternative would be a medium civil jet, but the remaining bulk and proportions favor large civil; low crowding and clear apron background help the count confidence.","$0.0104","12060","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.96,""estimated_longest_dimension_px"":164,""estimated_length_m"":49.2,""engine_count_observation"":""twin-engine underwing jet visible on remaining airframe"",""wing_shape_observation"":""low swept wings with broad transport fuselage; partial wide-body/large transport proportions"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.106,""y_center"":0.108,""width"":0.214,""height"":0.216}}],""count"":1,""countConfidence"":0.98,""decision_rationale"":""The final chip contains one aircraft, a single large civil jet cropped at the upper-left edge. The visible fuselage bulk, swept low wings, large tail surfaces, and underwing engine placement support a Large Civil Transport/Utility classification despite clipping, with the observed size acting as a lower bound because part of the airframe is خارج the image. Main uncertainty comes from the heavy edge cut, and the most likely alternative would be a medium civil jet, but the remaining bulk and proportions favor large civil; low crowding and clear apron background help the count confidence."",""points"":[]}"
"92_1040010047A20B00_tile_368","92_1040010047A20B00_tile_368.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","","","","","","0.0%","0.0%","","98.0%","","A full scan of the final chip shows roads, grassy/earth areas, buildings, parked ground vehicles, and shadows, but no clear fixed-wing aircraft planforms or clipped airframes at the edges. The main uncertainty is that a few tiny bright objects near the lower-right parking area could be vehicles or clutter, not aircraft; the most likely alternative interpretation would be a very small partially obscured light aircraft, but there is insufficient fuselage-wing-tail evidence. Low resolution and shadows slightly affect certainty, though confidence remains high that no target aircraft are present.","$0.0093","7849","512","512","completed","{""objects"":[],""count"":0,""countConfidence"":0.98,""decision_rationale"":""A full scan of the final chip shows roads, grassy/earth areas, buildings, parked ground vehicles, and shadows, but no clear fixed-wing aircraft planforms or clipped airframes at the edges. The main uncertainty is that a few tiny bright objects near the lower-right parking area could be vehicles or clutter, not aircraft; the most likely alternative interpretation would be a very small partially obscured light aircraft, but there is insufficient fuselage-wing-tail evidence. Low resolution and shadows slightly affect certainty, though confidence remains high that no target aircraft are present.""}"
"127_1040010022BC3B00_tile_513","127_1040010022BC3B00_tile_513.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack|small|43|12.9||compact swept-wing planform with fighter-like proportions","4|0.5240|0.4610|0.0780|0.0830|0.8400","100.0%","100.0%","0.0%","90.0%","84.0%","The final chip shows one clear aircraft candidate near the image center on a small grass/plaza pad: a compact, symmetric fixed-wing airframe with swept wings and short fighter-like proportions, distinctly different from surrounding cars and buildings. Its small footprint and planform fit a military fighter/interceptor display aircraft better than any civil transport class. Main uncertainty is that it appears mounted as a static display in an urban block and image resolution is modest, but no other plausible aircraft are visible; the most likely alternative is a small military trainer/static aircraft rather than a transport.","$0.0104","10937","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.84,""estimated_longest_dimension_px"":43,""estimated_length_m"":12.9,""wing_shape_observation"":""compact swept-wing planform with fighter-like proportions"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.524,""y_center"":0.461,""width"":0.078,""height"":0.083}}],""count"":1,""countConfidence"":0.9,""decision_rationale"":""The final chip shows one clear aircraft candidate near the image center on a small grass/plaza pad: a compact, symmetric fixed-wing airframe with swept wings and short fighter-like proportions, distinctly different from surrounding cars and buildings. Its small footprint and planform fit a military fighter/interceptor display aircraft better than any civil transport class. Main uncertainty is that it appears mounted as a static display in an urban block and image resolution is modest, but no other plausible aircraft are visible; the most likely alternative is a small military trainer/static aircraft rather than a transport."",""points"":[{""class_id"":4,""x"":0.524,""y"":0.461,""confidence"":0.84}]}"
"54_10400100061AF700_tile_728","54_10400100061AF700_tile_728.png","rareplanes_yolo_300_final","3","2;2;2","Large Civil Transport/Utility;Large Civil Transport/Utility;Large Civil Transport/Utility","3","2;2;2","Large Civil Transport/Utility;Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|large|141|42.3|twin engine visible under low-mounted swept wings|swept low wing with bulky wide-body-like fuselage section visible;Large Civil Transport/Utility|large|96|28.8||partial swept wing and broad fuselage/nose section at image edge;Large Civil Transport/Utility|large||||partial nose/fuselage section of large civil jet at right edge","2|0.5050|0.9350|0.2650|0.1300|0.8700;2|0.0850|0.9400|0.1700|0.1200|0.7500;2|0.9750|0.9200|0.0500|0.1100|0.6300","100.0%","100.0%","100.0%","82.0%","87.0%;75.0%;63.0%","The final chip shows three aircraft fragments along the bottom apron: a central large civil jet with a broad fuselage and clearly visible twin underwing engines, plus partial large jet sections clipped at the left and right edges. The main uncertainty is that all three are edge-cut and only the center aircraft shows enough structure for stronger classification; the side objects could alternatively be medium civil jets, but the visible fuselage bulk and apron context favor clipped large civil transports. Confidence is reduced by heavy clipping and incomplete airframes.","$0.0119","7424","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.87,""estimated_longest_dimension_px"":141,""estimated_length_m"":42.3,""engine_count_observation"":""twin engine visible under low-mounted swept wings"",""wing_shape_observation"":""swept low wing with bulky wide-body-like fuselage section visible"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.505,""y_center"":0.935,""width"":0.265,""height"":0.13}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.75,""estimated_longest_dimension_px"":96,""estimated_length_m"":28.8,""wing_shape_observation"":""partial swept wing and broad fuselage/nose section at image edge"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.085,""y_center"":0.94,""width"":0.17,""height"":0.12}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.63,""wing_shape_observation"":""partial nose/fuselage section of large civil jet at right edge"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.975,""y_center"":0.92,""width"":0.05,""height"":0.11}}],""count"":3,""countConfidence"":0.82,""decision_rationale"":""The final chip shows three aircraft fragments along the bottom apron: a central large civil jet with a broad fuselage and clearly visible twin underwing engines, plus partial large jet sections clipped at the left and right edges. The main uncertainty is that all three are edge-cut and only the center aircraft shows enough structure for stronger classification; the side objects could alternatively be medium civil jets, but the visible fuselage bulk and apron context favor clipped large civil transports. Confidence is reduced by heavy clipping and incomplete airframes.""}"
"81_104001003AD0B700_tile_430","81_104001003AD0B700_tile_430.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility|small|61|18.3||straight high-aspect light-aircraft style wings","0|0.6280|0.2130|0.0920|0.0690|0.9700","100.0%","100.0%","0.0%","98.0%","97.0%","The final target image contains one clearly visible fixed-wing aircraft near the upper-center/right apron edge. Its compact footprint, straight wings, short fuselage, and light-aircraft proportions support Small Civil Transport/Utility rather than a swept-wing civil jet or military type. Confidence is high because the aircraft is unobscured and isolated; the main uncertainty is exact subtype and whether it is a slightly larger twin utility aircraft, but the most likely alternative still remains a small civil utility plane. Low resolution and scene clutter have only minor impact, and no other plausible aircraft are visible after an edge-to-edge scan.","$0.0103","5506","512","512","completed","{""objects"":[{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.97,""estimated_longest_dimension_px"":61,""estimated_length_m"":18.3,""wing_shape_observation"":""straight high-aspect light-aircraft style wings"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.628,""y_center"":0.213,""width"":0.092,""height"":0.069}}],""count"":1,""countConfidence"":0.98,""decision_rationale"":""The final target image contains one clearly visible fixed-wing aircraft near the upper-center/right apron edge. Its compact footprint, straight wings, short fuselage, and light-aircraft proportions support Small Civil Transport/Utility rather than a swept-wing civil jet or military type. Confidence is high because the aircraft is unobscured and isolated; the main uncertainty is exact subtype and whether it is a slightly larger twin utility aircraft, but the most likely alternative still remains a small civil utility plane. Low resolution and scene clutter have only minor impact, and no other plausible aircraft are visible after an edge-to-edge scan."",""count"":1}"
"59_1040010047789700_tile_1150","59_1040010047789700_tile_1150.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack|small|36|10.8||compact swept-wing tactical jet silhouette","4|0.6070|0.4470|0.0600|0.0820|0.8200","100.0%","100.0%","0.0%","90.0%","82.0%","The final chip shows one clear aircraft near the center-right: a compact jet with a short fuselage and swept tactical planform, consistent with a military fighter/attack aircraft rather than a civil transport. The main uncertainty is the modest resolution and small footprint, which limit finer subtype cues and could make it look like a small utility aircraft at first glance, but the swept combat-like geometry favors the fighter class. No other convincing aircraft are visible; the rest appear to be pavement markings, service equipment, or shadows on an open apron.","$0.0101","5315","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.82,""estimated_longest_dimension_px"":36,""estimated_length_m"":10.8,""wing_shape_observation"":""compact swept-wing tactical jet silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.607,""y_center"":0.447,""width"":0.060,""height"":0.082}}],""count"":1,""countConfidence"":0.9,""decision_rationale"":""The final chip shows one clear aircraft near the center-right: a compact jet with a short fuselage and swept tactical planform, consistent with a military fighter/attack aircraft rather than a civil transport. The main uncertainty is the modest resolution and small footprint, which limit finer subtype cues and could make it look like a small utility aircraft at first glance, but the swept combat-like geometry favors the fighter class. No other convincing aircraft are visible; the rest appear to be pavement markings, service equipment, or shadows on an open apron."",""points"":[]}"
"26_1040010011C6F000_tile_1489","26_1040010011C6F000_tile_1489.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|217|65.1|two engines visible under low-mounted swept wings|large swept low-wing airliner planform with very bulky fuselage; aircraft clipped by left edge","2|0.1560|0.4270|0.3120|0.3650|0.9400","100.0%","100.0%","100.0%","97.0%","94.0%","The final chip contains one aircraft: a large, edge-clipped civil jet at the left side with a very bulky fuselage, broad swept low wings, and visible underwing engines, all consistent with a large civil transport rather than a medium narrow-body or military type. Main uncertainty comes from left-edge clipping that hides the full tail and part of the wing span, but the remaining airframe bulk strongly supports the large class; the most likely alternative is a medium civil transport, though that appears less consistent with the observed fuselage width and wing scale. No other aircraft are evident; surrounding jetways, vehicles, shadows, and terminal structures were excluded.","$0.0106","5107","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.94,""estimated_longest_dimension_px"":217,""estimated_length_m"":65.1,""engine_count_observation"":""two engines visible under low-mounted swept wings"",""wing_shape_observation"":""large swept low-wing airliner planform with very bulky fuselage; aircraft clipped by left edge"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.156,""y_center"":0.427,""width"":0.312,""height"":0.365}}],""count"":1,""countConfidence"":0.97,""decision_rationale"":""The final chip contains one aircraft: a large, edge-clipped civil jet at the left side with a very bulky fuselage, broad swept low wings, and visible underwing engines, all consistent with a large civil transport rather than a medium narrow-body or military type. Main uncertainty comes from left-edge clipping that hides the full tail and part of the wing span, but the remaining airframe bulk strongly supports the large class; the most likely alternative is a medium civil transport, though that appears less consistent with the observed fuselage width and wing scale. No other aircraft are evident; surrounding jetways, vehicles, shadows, and terminal structures were excluded.""}"
"63_10400100484AA300_tile_22","63_10400100484AA300_tile_22.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","","","","","","0.0%","0.0%","","97.0%","","A full edge-to-edge scan of the target chip shows long bright-roofed buildings or covered parking structures and surrounding pavement/roads, but no discernible aircraft morphology such as fuselage, wings, tailplanes, or clipped airframes. The main uncertainty is that small bright roof edges and snow patches could superficially resemble aircraft fragments at a glance, but they lack coherent planform geometry. Confidence is high because the scene is not crowded with aircraft and there is no meaningful clipping of likely targets.","$0.0092","5007","512","512","completed","{""objects"":[],""count"":0,""countConfidence"":0.97,""decision_rationale"":""A full edge-to-edge scan of the target chip shows long bright-roofed buildings or covered parking structures and surrounding pavement/roads, but no discernible aircraft morphology such as fuselage, wings, tailplanes, or clipped airframes. The main uncertainty is that small bright roof edges and snow patches could superficially resemble aircraft fragments at a glance, but they lack coherent planform geometry. Confidence is high because the scene is not crowded with aircraft and there is no meaningful clipping of likely targets."",""points"":[]}"
"117_104001001DD07A00_tile_216","117_104001001DD07A00_tile_216.png","rareplanes_yolo_300_final","2","0;0","Small Civil Transport/Utility;Small Civil Transport/Utility","3","0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|small|32|9.6||small straight-wing light aircraft silhouette;Small Civil Transport/Utility|small|25|7.5||compact straight-wing light aircraft silhouette;Small Civil Transport/Utility|small|24|7.2||compact straight-wing light aircraft silhouette","0|0.7330|0.8900|0.1000|0.0600|0.9400;0|0.8120|0.9230|0.0800|0.0500|0.9100;0|0.9020|0.9080|0.0800|0.0500|0.9000","66.7%","66.7%","33.3%","92.0%","94.0%;91.0%;90.0%","The final chip shows a small rural airstrip/apron area with three distinct parked fixed-wing aircraft clustered around the building at lower right; each has a compact fuselage and short straight-wing light-aircraft planform consistent with Small Civil Transport/Utility rather than jets, military transports, or fighters. Confidence is reduced slightly because the targets are small and bright highlights from roofs/ground clutter near the building make exact extents approximate, but the most likely alternative would only be missing or slightly misboxing one very small parked light aircraft rather than changing class.","$0.0117","6801","512","512","completed","{""objects"":[{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.94,""bbox"":{""x_center"":0.733,""y_center"":0.890,""width"":0.100,""height"":0.060},""estimated_longest_dimension_px"":32,""estimated_length_m"":9.6,""wing_shape_observation"":""small straight-wing light aircraft silhouette"",""transport_size_bucket"":""small""},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.91,""bbox"":{""x_center"":0.812,""y_center"":0.923,""width"":0.080,""height"":0.050},""estimated_longest_dimension_px"":25,""estimated_length_m"":7.5,""wing_shape_observation"":""compact straight-wing light aircraft silhouette"",""transport_size_bucket"":""small""},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.9,""bbox"":{""x_center"":0.902,""y_center"":0.908,""width"":0.080,""height"":0.050},""estimated_longest_dimension_px"":24,""estimated_length_m"":7.2,""wing_shape_observation"":""compact straight-wing light aircraft silhouette"",""transport_size_bucket"":""small""}],""count"":3,""countConfidence"":0.92,""decision_rationale"":""The final chip shows a small rural airstrip/apron area with three distinct parked fixed-wing aircraft clustered around the building at lower right; each has a compact fuselage and short straight-wing light-aircraft planform consistent with Small Civil Transport/Utility rather than jets, military transports, or fighters. Confidence is reduced slightly because the targets are small and bright highlights from roofs/ground clutter near the building make exact extents approximate, but the most likely alternative would only be missing or slightly misboxing one very small parked light aircraft rather than changing class.""}"
"114_1040010049AD0900_tile_204","114_1040010049AD0900_tile_204.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|120|||low-mounted swept wing visible on a clipped large civil jet at gate","2|0.0290|0.1260|0.0580|0.1360|0.9100","100.0%","0.0%","0.0%","93.0%","91.0%","The final chip contains one aircraft, a heavily edge-clipped parked airliner at the upper-left apron edge. Visible evidence includes a broad white fuselage section with a large low-mounted swept wing and gate-adjacent civil-airliner geometry, supporting a Large Civil Transport/Utility classification despite the partial view. Main uncertainty is that clipping hides much of the fuselage and tail, so a medium narrow-body airliner is the most likely alternative, but the remaining wing/fuselage bulk looks more consistent with a large transport. No other clear aircraft-shaped objects are visible; nearby service vehicles and jetways were excluded.","$0.0103","12337","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.91,""estimated_longest_dimension_px"":120,""wing_shape_observation"":""low-mounted swept wing visible on a clipped large civil jet at gate"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.029,""y_center"":0.126,""width"":0.058,""height"":0.136}}],""count"":1,""countConfidence"":0.93,""decision_rationale"":""The final chip contains one aircraft, a heavily edge-clipped parked airliner at the upper-left apron edge. Visible evidence includes a broad white fuselage section with a large low-mounted swept wing and gate-adjacent civil-airliner geometry, supporting a Large Civil Transport/Utility classification despite the partial view. Main uncertainty is that clipping hides much of the fuselage and tail, so a medium narrow-body airliner is the most likely alternative, but the remaining wing/fuselage bulk looks more consistent with a large transport. No other clear aircraft-shaped objects are visible; nearby service vehicles and jetways were excluded."",""count"":1,""countConfidence"":0.93}"
"18_1040050010DC4900_tile_3040","18_1040050010DC4900_tile_3040.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|large|241|72.3|4 engines visible under swept wings|large swept low-wing wide-body planform;Large Civil Transport/Utility|large|220|66|4 engines visible under swept wings|large swept low-wing wide-body planform","2|0.2290|0.4310|0.4560|0.6170|0.9600;2|0.6940|0.5850|0.4240|0.4990|0.9400","100.0%","100.0%","100.0%","98.0%","96.0%;94.0%","The final chip contains two clearly visible parked wide-body civil airliners at terminal stands. Both show very large fuselage bulk, swept low wings, tall tails, and four underwing engines, which strongly supports Large Civil Transport/Utility rather than medium civil or military transport. Confidence is high because both airframes are mostly visible and well separated; the main uncertainty is only exact box extent around shadows, with medium civil interpretation being the most likely but less plausible alternative.","$0.0110","7435","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.96,""estimated_longest_dimension_px"":241,""estimated_length_m"":72.3,""engine_count_observation"":""4 engines visible under swept wings"",""wing_shape_observation"":""large swept low-wing wide-body planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.229,""y_center"":0.431,""width"":0.456,""height"":0.617}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.94,""estimated_longest_dimension_px"":220,""estimated_length_m"":66,""engine_count_observation"":""4 engines visible under swept wings"",""wing_shape_observation"":""large swept low-wing wide-body planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.694,""y_center"":0.585,""width"":0.424,""height"":0.499}}],""count"":2,""countConfidence"":0.98,""decision_rationale"":""The final chip contains two clearly visible parked wide-body civil airliners at terminal stands. Both show very large fuselage bulk, swept low wings, tall tails, and four underwing engines, which strongly supports Large Civil Transport/Utility rather than medium civil or military transport. Confidence is high because both airframes are mostly visible and well separated; the main uncertainty is only exact box extent around shadows, with medium civil interpretation being the most likely but less plausible alternative.""}"
